,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1476,Scarborough Village,43.7464,-79.2323,Subway,43.742173559826774,-79.22419309616089,Sandwich Place
1477,Scarborough Village,43.7464,-79.2323,Metro,43.743007759408705,-79.21669661999147,Supermarket
1478,Scarborough Village,43.7464,-79.2323,The Beer Store,43.7433482,-79.2182321,Beer Store
1479,Scarborough Village,43.7464,-79.2323,RBC Royal Bank,43.75528863241098,-79.2450004240565,Bank
1480,Scarborough Village,43.7464,-79.2323,TD Canada Trust,43.7549344480671,-79.24481123685837,Bank
1481,Scarborough Village,43.7464,-79.2323,Petro-Canada,43.75782,-79.235307,Gas Station
1482,Scarborough Village,43.7464,-79.2323,Winners,43.7580795,-79.2275447,Department Store
1483,Scarborough Village,43.7464,-79.2323,McDonald's,43.742234,-79.22377,Fast Food Restaurant
1484,Scarborough Village,43.7464,-79.2323,"Toys""R""Us",43.758088385161216,-79.22728700124864,Toy / Game Store
1485,Scarborough Village,43.7464,-79.2323,Walmart,43.75824507972237,-79.22906638024047,Big Box Store
1486,Scarborough Village,43.7464,-79.2323,McDonald's,43.743260826143874,-79.21506393214176,Fast Food Restaurant
1487,Scarborough Village,43.7464,-79.2323,Tim Hortons,43.74418107087957,-79.21598687767982,Coffee Shop
1488,Scarborough Village,43.7464,-79.2323,Metro Pharmacy,43.742951088631926,-79.21676599653438,Pharmacy
1489,Scarborough Village,43.7464,-79.2323,Sammy's Family Restaurant,43.75308986752855,-79.24468267232324,Breakfast Spot
1490,Scarborough Village,43.7464,-79.2323,LCBO,43.7579053024989,-79.23247906802133,Liquor Store
1491,Scarborough Village,43.7464,-79.2323,McDonald's,43.757214,-79.229246,Fast Food Restaurant
1492,Scarborough Village,43.7464,-79.2323,Dave's No Frills,43.757374,-79.231263,Grocery Store
1493,Scarborough Village,43.7464,-79.2323,Canadian Tire,43.758451386632125,-79.2265225398945,Hardware Store
1494,Scarborough Village,43.7464,-79.2323,JYSK | Bed Bath Home,43.7573743,-79.231263,Furniture / Home Store
1495,Scarborough Village,43.7464,-79.2323,McCowan Fish & Chips,43.7533646191167,-79.2443963327458,Fish & Chips Shop
1496,Scarborough Village,43.7464,-79.2323,D'Pavilion,43.75737684327768,-79.23598196475945,Diner
1497,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Agincourt Bakery,43.7957856319795,-79.32630172033667,Bakery
1498,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Mr Congee Chinese Cuisine 龍粥記,43.798878792587615,-79.3183345011537,Chinese Restaurant
1499,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Nicey's Takeout,43.798579071005584,-79.33238889596792,Caribbean Restaurant
1500,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Sharon Garden,43.80349554863762,-79.33560772970426,Korean Restaurant
1501,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Rosemary & Thyme,43.788243709036514,-79.330209703676,Breakfast Spot
1502,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Sam Woo BBQ 三和燒臘,43.81557030866791,-79.32300671310003,BBQ Joint
1503,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Pho 88,43.81475710309658,-79.32388108904165,Vietnamese Restaurant
1504,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Happy Lamb Hot Pot,43.79161068939604,-79.31326863757754,Hotpot Restaurant
1505,"Steeles West, L'Amoreaux West",43.8016,-79.3216,D&R Wings 美華茶餐廳,43.814697995513114,-79.32394552167905,Chinese Restaurant
1506,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Price Chopper,43.799444969304986,-79.3185634598668,Grocery Store
1507,"Steeles West, L'Amoreaux West",43.8016,-79.3216,RBC Royal Bank,43.798235996624136,-79.31795225759826,Bank
1508,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Subway,43.79867122318589,-79.31847549171897,Sandwich Place
1509,"Steeles West, L'Amoreaux West",43.8016,-79.3216,The Beer Store,43.7942512,-79.3301331,Beer Store
1510,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Subway,43.798310331323705,-79.33350030787831,Sandwich Place
1511,"Steeles West, L'Amoreaux West",43.8016,-79.3216,KFC,43.7989384013184,-79.31885368338149,Fast Food Restaurant
1512,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Shoppers Drug Mart,43.799966,-79.317985,Pharmacy
1513,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Tim Hortons,43.7991018,-79.3187148,Coffee Shop
1514,"Steeles West, L'Amoreaux West",43.8016,-79.3216,ABC Bakery 美而廉餅家,43.80679622704004,-79.33830574890452,Bakery
1515,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Foody Mart Supermarket 豐泰超級市場,43.81516658561428,-79.32287496499589,Supermarket
1516,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Subway,43.81138093955248,-79.33356582335773,Sandwich Place
1517,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Xin Jiang Barbeque Restaurant,43.80454741141563,-79.33099136451892,Chinese Restaurant
1518,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Vintage Garden Dining Room,43.80589,-79.33601,Cantonese Restaurant
1519,"Steeles West, L'Amoreaux West",43.8016,-79.3216,TD Canada Trust,43.79190356636495,-79.31290984153742,Bank
1520,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Eggsmart,43.796375,-79.318681,Breakfast Spot
1521,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Pizza Pizza,43.79790927666095,-79.31811332702635,Pizza Place
1522,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Shoppers Drug Mart,43.788167,-79.330268,Pharmacy
1523,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Crown Jewel Fine Dining 御膳豪庭,43.813114,-79.322914,Chinese Restaurant
1524,"Steeles West, L'Amoreaux West",43.8016,-79.3216,RBC Royal Bank,43.7879859026261,-79.33003126097911,Bank
1525,"Steeles West, L'Amoreaux West",43.8016,-79.3216,McDonald's,43.79824882031983,-79.31816666829309,Fast Food Restaurant
1526,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Tim Hortons,43.79294125409906,-79.33033775785123,Coffee Shop
1527,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Pizza Pizza,43.79395108403955,-79.32993928945194,Pizza Place
1528,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Warden Park,43.80478944172068,-79.32044929553253,Other Great Outdoors
1529,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Taco Bell,43.798897858187395,-79.31870122759385,Fast Food Restaurant
1530,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Petro-Canada,43.810353,-79.33832,Gas Station
1531,"Steeles West, L'Amoreaux West",43.8016,-79.3216,KFC,43.7885,-79.3292,Fast Food Restaurant
1532,"Steeles West, L'Amoreaux West",43.8016,-79.3216,McNicoll & Warden,43.80671871345001,-79.31966249709333,Intersection
1533,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Tim Hortons,43.80219925328931,-79.30873095989227,Coffee Shop
1534,"Steeles West, L'Amoreaux West",43.8016,-79.3216,McDonald's,43.79429529999999,-79.3299646,Fast Food Restaurant
1535,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Crown Prince Fine Dining 紫京盛宴,43.80654509036195,-79.33837249873136,Dim Sum Restaurant
1536,"Steeles West, L'Amoreaux West",43.8016,-79.3216,L'Amoreaux Scarborough Winter Tennis Club,43.80324380953259,-79.30849804694222,Tennis Court
1537,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Red Sail Boat Bakery 紅帆船西餅麵包,43.791656127504304,-79.31331669728824,Bakery
1538,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Kidstown,43.80691956492157,-79.3096316104861,Pool
1539,"Steeles West, L'Amoreaux West",43.8016,-79.3216,McNicoll & Birchmount,43.80868707712144,-79.31100177327474,Intersection
1540,"Steeles West, L'Amoreaux West",43.8016,-79.3216,L'Amoreaux Park (South),43.8051571443919,-79.30729866027832,Park
1541,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Kidstown Water Park,43.80822677956525,-79.30943351299595,Pool
1542,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Divine Wok Restaurant,43.79910182815161,-79.3064832687378,Chinese Restaurant
1543,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Birchwood Plaza,43.79959954028954,-79.30622537563188,Shopping Mall
1544,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Buddy Cafe,43.79915574729918,-79.30628040464683,Chinese Restaurant
1545,"Steeles West, L'Amoreaux West",43.8016,-79.3216,TTC Stop #2490/1,43.79879816893079,-79.30580165112973,Bus Stop
1546,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Yoko Japanese Restaurant,43.80380932571406,-79.34046392059525,Japanese Restaurant
1547,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Zain's Indian Grocery,43.81012949300771,-79.31007182562468,Food & Drink Shop
1548,"Steeles West, L'Amoreaux West",43.8016,-79.3216,L'Amoreaux Sports Centre,43.80300207491495,-79.30447543603285,Athletics & Sports
1549,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Huntsmill Park,43.81342630469355,-79.32930169545902,Park
1550,"Steeles West, L'Amoreaux West",43.8016,-79.3216,A&W Pharmacy,43.814618315044896,-79.32334899902344,Pharmacy
1551,"Steeles West, L'Amoreaux West",43.8016,-79.3216,L'Amoreaux Tennis Centre,43.80647422098545,-79.30468061929213,Tennis Court
1552,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Buckler Aquatics,43.803861,-79.339656,Athletics & Sports
1553,"Steeles West, L'Amoreaux West",43.8016,-79.3216,TTC #Stop 2502/3,43.79223964993673,-79.33583449644337,Bus Station
1554,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Pizza Nova,43.81559674652477,-79.32314526776734,Pizza Place
1555,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Ookinza Fish House,43.815947,-79.322822,Sushi Restaurant
1556,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Mistaan Catering & Sweets,43.80452221676166,-79.3419098854065,Indian Restaurant
1557,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Jeon Ju Hyang Restaurant,43.814709417425554,-79.32376987233347,Korean Restaurant
1558,"Steeles West, L'Amoreaux West",43.8016,-79.3216,McDonald's,43.81594280857332,-79.32309699092042,Fast Food Restaurant
1559,"Steeles West, L'Amoreaux West",43.8016,-79.3216,Bamburgh Gardens Shopping Plaza,43.81577872422098,-79.32323466226838,Shopping Mall
1560,Upper Rouge,43.834,-79.2069,360 Painting York,43.822393,-79.211597,Construction & Landscaping
1561,Upper Rouge,43.834,-79.2069,Rouge Park - Finch Meander Trail,43.82485034254237,-79.19359581390438,Trail
1562,Hillcrest Village,43.8015,-79.3577,Tastee,43.80772211146167,-79.35679781099806,Bakery
1563,Hillcrest Village,43.8015,-79.3577,Chatime Willowdale,43.791325874580686,-79.36750616764424,Bubble Tea Shop
1564,Hillcrest Village,43.8015,-79.3577,고려삼계탕 Korean Ginseng Chicken Soup & Bibimbap,43.798390946011395,-79.36918747196094,Korean Restaurant
1565,Hillcrest Village,43.8015,-79.3577,Galati,43.797830691635156,-79.36940968153992,Grocery Store
1566,Hillcrest Village,43.8015,-79.3577,Tim Hortons,43.792905216618045,-79.35448967477028,Coffee Shop
1567,Hillcrest Village,43.8015,-79.3577,Congee Wong 天皇名粥,43.79057932101322,-79.3658146139743,Chinese Restaurant
1568,Hillcrest Village,43.8015,-79.3577,Gloucester Bakery 告羅士打餅店,43.79084701656312,-79.36698380727981,Bakery
1569,Hillcrest Village,43.8015,-79.3577,Congee Queen 皇后名粥,43.81214981083949,-79.35746207495143,Cantonese Restaurant
1570,Hillcrest Village,43.8015,-79.3577,Cummer Park,43.79956364090926,-79.3711754928219,Park
1571,Hillcrest Village,43.8015,-79.3577,Hot Spicy Spicy Chinese Restaurant 麻辣烫川菜馆,43.791342761629494,-79.3674938814755,Szechuan Restaurant
1572,Hillcrest Village,43.8015,-79.3577,Chinese Halal Restaurant 中華牛羊館,43.79127199334216,-79.36698009117329,Chinese Restaurant
1573,Hillcrest Village,43.8015,-79.3577,Oshio Sushi,43.81267708880225,-79.35790137099896,Sushi Restaurant
1574,Hillcrest Village,43.8015,-79.3577,GoodLife Fitness North York Gordon Baker and McNicoll,43.801362,-79.343862,Gym
1575,Hillcrest Village,43.8015,-79.3577,Asian Legend 味香村,43.79060809180567,-79.36704119272468,Chinese Restaurant
1576,Hillcrest Village,43.8015,-79.3577,Sushi Legend 糰長,43.79046339068141,-79.36593962765522,Sushi Restaurant
1577,Hillcrest Village,43.8015,-79.3577,TD Canada Trust,43.8130891,-79.358339,Bank
1578,Hillcrest Village,43.8015,-79.3577,Rexall Pharma Plus,43.79396236392167,-79.35323999236898,Pharmacy
1579,Hillcrest Village,43.8015,-79.3577,RBC Royal Bank,43.79363358450375,-79.3537604736824,Bank
1580,Hillcrest Village,43.8015,-79.3577,TD Canada Trust,43.7942471,-79.3532388,Bank
1581,Hillcrest Village,43.8015,-79.3577,Subway,43.79449200780434,-79.35359470825608,Sandwich Place
1582,Hillcrest Village,43.8015,-79.3577,TD Canada Trust,43.7984661,-79.368832,Bank
1583,Hillcrest Village,43.8015,-79.3577,Ikea Warehouse,43.808544,-79.345188,Furniture / Home Store
1584,Hillcrest Village,43.8015,-79.3577,Tim Hortons,43.798945016733555,-79.36964392662048,Coffee Shop
1585,Hillcrest Village,43.8015,-79.3577,Starbucks,43.795804,-79.349547,Coffee Shop
1586,Hillcrest Village,43.8015,-79.3577,Subway,43.79905915276692,-79.36894553114087,Sandwich Place
1587,Hillcrest Village,43.8015,-79.3577,Petro-Canada,43.787866086930705,-79.35285037610527,Gas Station
1588,Hillcrest Village,43.8015,-79.3577,Pizza Pizza,43.79907859752626,-79.36944887924933,Pizza Place
1589,Hillcrest Village,43.8015,-79.3577,Shoppers Drug Mart,43.812687,-79.358315,Pharmacy
1590,Hillcrest Village,43.8015,-79.3577,Pizza Pizza,43.792929,-79.353802,Pizza Place
1591,Hillcrest Village,43.8015,-79.3577,Subway,43.795346355658275,-79.34974493981167,Sandwich Place
1592,Hillcrest Village,43.8015,-79.3577,Starbucks,43.795804,-79.349547,Coffee Shop
1593,Hillcrest Village,43.8015,-79.3577,Petit Potato 大有名糖,43.790545430098895,-79.366046498812,Taiwanese Restaurant
1594,Hillcrest Village,43.8015,-79.3577,Tim Hortons,43.8142266,-79.3492594,Restaurant
1595,Hillcrest Village,43.8015,-79.3577,Tim Hortons,43.79312172438749,-79.3544919411392,Coffee Shop
1596,Hillcrest Village,43.8015,-79.3577,Listo's No Frills,43.794373,-79.353754,Grocery Store
1597,Hillcrest Village,43.8015,-79.3577,Finch & Leslie Square 利是商場,43.791390556480884,-79.36760103406071,Shopping Mall
1598,Hillcrest Village,43.8015,-79.3577,Shoppers Drug Mart,43.798341,-79.369804,Pharmacy
1599,Hillcrest Village,43.8015,-79.3577,Wimpy's Diner,43.81284540411792,-79.35838737717111,Diner
1600,Hillcrest Village,43.8015,-79.3577,Baskin-Robbins,43.799067449664484,-79.36944159862028,Ice Cream Shop
1601,Hillcrest Village,43.8015,-79.3577,Paradise Fine Chinese Dining 世外桃園新派優雅食府,43.79126996727257,-79.36767919435668,Chinese Restaurant
1602,Hillcrest Village,43.8015,-79.3577,Cummer Park Community Centre,43.80010867520502,-79.37098069783445,Recreation Center
1603,Hillcrest Village,43.8015,-79.3577,Kitchen Food Fair Convenience,43.811740292963485,-79.35976973821087,Convenience Store
1604,Hillcrest Village,43.8015,-79.3577,Yoko Japanese Restaurant,43.80380932571406,-79.34046392059525,Japanese Restaurant
1605,Hillcrest Village,43.8015,-79.3577,"Lazeez BBQ Kebabs, Shawarma, Falafel",43.8127544418896,-79.35804830436437,Middle Eastern Restaurant
1606,Hillcrest Village,43.8015,-79.3577,Hwy 404 at Steeles E.,43.812700087789764,-79.35523234374845,Intersection
1607,Hillcrest Village,43.8015,-79.3577,Leslie & Finch,43.793572167780944,-79.36950376310095,Intersection
1608,Hillcrest Village,43.8015,-79.3577,Mistaan Catering & Sweets,43.80452221676166,-79.3419098854065,Indian Restaurant
1609,Hillcrest Village,43.8015,-79.3577,He He Long BBQ 和合隆燒臘,43.79113698832285,-79.36703023271282,BBQ Joint
1610,Hillcrest Village,43.8015,-79.3577,Simonston Park,43.814360550021036,-79.36388895026266,Park
1611,Hillcrest Village,43.8015,-79.3577,Steeles & Woodbine,43.81381316737958,-79.34857249259949,Intersection
1612,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,"Lamanna's Bakery, Cafe & Fine Foods",43.7979714045181,-79.14843228726039,Bakery
1613,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Fratelli Village Pizzeria,43.784008053246104,-79.16978707527669,Italian Restaurant
1614,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Shamrock Burgers,43.78382252268771,-79.16840631604676,Burger Joint
1615,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Ted's Restaurant,43.78446796744621,-79.1692004571639,Breakfast Spot
1616,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Glen Rouge Campground,43.80316668151155,-79.15518309247824,Campground
1617,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Shoppers Drug Mart,43.78909,-79.139695,Pharmacy
1618,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Mucho Burrito Fresh Mexican Grill,43.79756,-79.14927,Mexican Restaurant
1619,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Shoppers Drug Mart,43.797156,-79.151061,Pharmacy
1620,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Port Union Village Common Park,43.776261105377195,-79.13504719734192,Park
1621,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Menchies,43.797870210197416,-79.14950945831252,Ice Cream Shop
1622,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Coppa's Fresh Market,43.772094259953064,-79.16634033015073,Grocery Store
1623,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Black Dog Pub,43.79767416844248,-79.13933809219287,Pub
1624,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Highland Creek,43.790281030437924,-79.17370319366455,Neighborhood
1625,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Starbucks,43.79757973441376,-79.14908312372886,Coffee Shop
1626,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Eggsmart,43.797979,-79.149207,Breakfast Spot
1627,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Subway,43.798075178539314,-79.1491659445528,Sandwich Place
1628,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,KFC,43.77956886469414,-79.1387566924095,Fast Food Restaurant
1629,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Mike & Lori's No Frills,43.798476,-79.141303,Grocery Store
1630,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Popeyes Louisiana Kitchen,43.797597,-79.149406,Fried Chicken Joint
1631,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,TD Canada Trust,43.7895977,-79.1404776,Bank
1632,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Metro,43.78861188972392,-79.13974660635745,Supermarket
1633,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,McDonald's,43.80027187464014,-79.14340995469388,Fast Food Restaurant
1634,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,The Beer Store,43.7801382146417,-79.1375684738159,Beer Store
1635,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,RBC Royal Bank,43.79770137662792,-79.15187683811781,Bank
1636,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Dean Park,43.80436379110694,-79.16915938899648,Park
1637,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Tim Hortons,43.799636516093585,-79.14451704968548,Coffee Shop
1638,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Subway,43.77990692305362,-79.13870693744263,Sandwich Place
1639,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Pizza Pizza,43.77976252174732,-79.13746654987335,Pizza Place
1640,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Centennial Park,43.786257374473934,-79.14877634920947,Park
1641,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Tim Hortons,43.799002127112466,-79.14703667163849,Coffee Shop
1642,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,BOSS Fitness,43.794778408419496,-79.15850558959409,Gym / Fitness Center
1643,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Wimpy's Diner,43.79719046240819,-79.14969952971357,Diner
1644,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Mr. Beans Coffee Co.,43.77964590396574,-79.13788497447968,Coffee Shop
1645,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Dollarama,43.798108,-79.150874,Discount Store
1646,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Rogers,43.79782465147349,-79.14854257015912,Mobile Phone Shop
1647,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Charlottetown Junior Public School,43.78173566344654,-79.14269559711748,Gym
1648,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Lower Highland Creek Park,43.77284470285406,-79.15488481521606,Park
1649,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,LCBO,43.7796986149891,-79.1388076543808,Liquor Store
1650,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Azumi Teppanyaki and Sushi,43.77990970068823,-79.13846433162689,Japanese Restaurant
1651,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Sue-Gar Variety & Gift Centre,43.77998867608077,-79.13824707269669,Convenience Store
1652,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Howard Johnson Inns & Suites Scarborough,43.777585727287324,-79.17306571900579,Hotel
1653,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Tallpines Park,43.80317209337827,-79.15531202302122,Park
1654,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Village Of Abbey Lane,43.803200725872365,-79.15524352831146,Shopping Mall
1655,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Glen Rouge Trail,43.80320165025182,-79.15519826277398,Trail
1656,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Twyn Rivers,43.80319960017221,-79.15518340652622,Trail
1657,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Pet Valu,43.78004525991854,-79.1379064321518,Pet Store
1658,"Rouge Hill, Port Union, Highland Creek",43.7878,-79.1564,Highland Fish & Chips,43.787587363000185,-79.18364200221102,Fish & Chips Shop
1659,Cedarbrae,43.7686,-79.2389,The Real McCoy Burgers And Pizza,43.77408136872742,-79.23049585681272,Burger Joint
1660,Cedarbrae,43.7686,-79.2389,CANBE Foods Inc,43.77354633117736,-79.24608237285928,Indian Restaurant
1661,Cedarbrae,43.7686,-79.2389,Tim Hortons,43.77599190613985,-79.23213511705399,Coffee Shop
1662,Cedarbrae,43.7686,-79.2389,Drupati's Roti & Doubles,43.775222138791534,-79.24167761001029,Caribbean Restaurant
1663,Cedarbrae,43.7686,-79.2389,Charcoal Kebab House,43.75734816869592,-79.23884167698144,Xinjiang Restaurant
1664,Cedarbrae,43.7686,-79.2389,Federick Restaurant,43.77469659057996,-79.24114242818267,Hakka Restaurant
1665,Cedarbrae,43.7686,-79.2389,St. Andrews Fish & Chips,43.77186461230185,-79.25264476539711,Fish & Chips Shop
1666,Cedarbrae,43.7686,-79.2389,Shoppers Drug Mart,43.773305,-79.251662,Pharmacy
1667,Cedarbrae,43.7686,-79.2389,Windies Restaurant & Sports Bar,43.75837586466619,-79.23402737171806,Pub
1668,Cedarbrae,43.7686,-79.2389,Long & McQuade Musical Instruments,43.77584545181953,-79.23062611495311,Music Store
1669,Cedarbrae,43.7686,-79.2389,Govardhan Thal,43.767495947512856,-79.22847558069367,Indian Restaurant
1670,Cedarbrae,43.7686,-79.2389,Centennial Recreation Centre,43.77459330890341,-79.23649962433035,Athletics & Sports
1671,Cedarbrae,43.7686,-79.2389,Thai One On,43.77446763641413,-79.24126833717742,Thai Restaurant
1672,Cedarbrae,43.7686,-79.2389,La Sani Grill,43.776214262045,-79.23484801455352,Indian Restaurant
1673,Cedarbrae,43.7686,-79.2389,TD Canada Trust,43.7748302,-79.2412514,Bank
1674,Cedarbrae,43.7686,-79.2389,Hakka Legend,43.77630936532644,-79.23493865172834,Chinese Restaurant
1675,Cedarbrae,43.7686,-79.2389,Petro-Canada,43.774106,-79.243097,Gas Station
1676,Cedarbrae,43.7686,-79.2389,KFC,43.758,-79.2345,Fast Food Restaurant
1677,Cedarbrae,43.7686,-79.2389,RBC Royal Bank,43.77622408020596,-79.25015508889105,Bank
1678,Cedarbrae,43.7686,-79.2389,Mitra Hot Yoga,43.77681225646793,-79.24707354680693,Yoga Studio
1679,Cedarbrae,43.7686,-79.2389,B&A Bakery,43.77439074389114,-79.24387684648542,Bakery
1680,Cedarbrae,43.7686,-79.2389,AllStar Wings & Ribs,43.7731237892722,-79.25129550884067,Wings Joint
1681,Cedarbrae,43.7686,-79.2389,TD Canada Trust,43.761520179662746,-79.22655679285526,Bank
1682,Cedarbrae,43.7686,-79.2389,Subway,43.771477020247865,-79.25280464787159,Sandwich Place
1683,Cedarbrae,43.7686,-79.2389,FreshCo,43.77347454842125,-79.25139167467867,Grocery Store
1684,Cedarbrae,43.7686,-79.2389,Tim Hortons,43.7715218596658,-79.2518573999404,Coffee Shop
1685,Cedarbrae,43.7686,-79.2389,Petro-Canada,43.771832046198725,-79.25095163817612,Gas Station
1686,Cedarbrae,43.7686,-79.2389,Petro-Canada,43.75782,-79.235307,Gas Station
1687,Cedarbrae,43.7686,-79.2389,Popeyes Louisiana Kitchen,43.7759298356196,-79.23532833470263,Fried Chicken Joint
1688,Cedarbrae,43.7686,-79.2389,Coffee Culture Cafe & Eatery,43.77627788363806,-79.23402640869378,Coffee Shop
1689,Cedarbrae,43.7686,-79.2389,McCowan Rd & Ellesmere Rd,43.77206114020746,-79.25143342553618,Intersection
1690,Cedarbrae,43.7686,-79.2389,Pizza Nova,43.7769726930511,-79.2298304089207,Pizza Place
1691,Cedarbrae,43.7686,-79.2389,Bendale Restaurant,43.75753469011006,-79.23870239913668,Diner
1692,Cedarbrae,43.7686,-79.2389,McCowan RT Station,43.77487442584537,-79.25177693367004,Light Rail Station
1693,Cedarbrae,43.7686,-79.2389,Quality Bread Bakery,43.77843850171364,-79.23132290035362,Bakery
1694,Cedarbrae,43.7686,-79.2389,D'Pavilion,43.75737684327768,-79.23598196475945,Diner
1695,"The Danforth West, Riverdale",43.6803,-79.3538,Pantheon,43.67762124481265,-79.35143390043564,Greek Restaurant
1696,"The Danforth West, Riverdale",43.6803,-79.3538,MenEssentials,43.677820068604575,-79.35126543045044,Cosmetics Shop
1697,"The Danforth West, Riverdale",43.6803,-79.3538,Cafe Fiorentina,43.677743,-79.350115,Italian Restaurant
1698,"The Danforth West, Riverdale",43.6803,-79.3538,7 Numbers,43.677061774959824,-79.35393428891682,Italian Restaurant
1699,"The Danforth West, Riverdale",43.6803,-79.3538,La Diperie,43.677702,-79.352265,Ice Cream Shop
1700,"The Danforth West, Riverdale",43.6803,-79.3538,The Big Carrot Organic Juice Bar,43.677438,-79.352683,Juice Bar
1701,"The Danforth West, Riverdale",43.6803,-79.3538,Dolce Gelato,43.677772998450614,-79.35118737317053,Ice Cream Shop
