CODE,CODE,CODE Latitude,CODE Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
19102,19102,39.9489,-75.1661,McGillin's Olde Ale House,39.95022340834235,-75.16257932209294,Pub
19102,19102,39.9489,-75.1661,Davio's Philadelphia,39.95135124950887,-75.16875702360278,Italian Restaurant
19102,19102,39.9489,-75.1661,Parc,39.9491724,-75.1707273,French Restaurant
19102,19102,39.9489,-75.1661,Dunkin',39.94856758397759,-75.1660072933368,Donut Shop
19102,19102,39.9489,-75.1661,Five Guys,39.9512973,-75.1665774,Burger Joint
19102,19102,39.9489,-75.1661,CB2 Rittenhouse Square,39.94932179,-75.16546761,Furniture / Home Store
19102,19102,39.9489,-75.1661,Omoi Zakka Shop Rittenhouse,39.94603450516543,-75.16878870040267,Gift Shop
19103,19103,39.9513,-75.1741,Vernick Food & Drink,39.950656609366234,-75.17492740552193,American Restaurant
19103,19103,39.9513,-75.1741,Vic Sushi Bar,39.95147676145491,-75.17494806114004,Sushi Restaurant
19103,19103,39.9513,-75.1741,Ultimo Coffee Bar,39.94942656028017,-75.17408617010497,Coffee Shop
19103,19103,39.9513,-75.1741,La Colombe Coffee Roasters,39.950775735558906,-75.17227547043973,Coffee Shop
19103,19103,39.9513,-75.1741,Village Whiskey,39.95128529751654,-75.17364332772435,Whisky Bar
19103,19103,39.9513,-75.1741,El Rey,39.9522504,-75.1740503,Mexican Restaurant
19103,19103,39.9513,-75.1741,Farmer's Keep,39.952887,-75.173372,Gluten-free Restaurant
19103,19103,39.9513,-75.1741,K'Far,39.951446,-75.172111,Israeli Restaurant
19103,19103,39.9513,-75.1741,Duke & Winston Flagship Store,39.951397,-75.17142,Clothing Store
19103,19103,39.9513,-75.1741,Lacroix Restaurant at The Rittenhouse,39.94968254511642,-75.17269317887805,Restaurant
19103,19103,39.9513,-75.1741,Tinto,39.95138849801321,-75.17363844015924,Tapas Restaurant
19103,19103,39.9513,-75.1741,Shake Shack,39.951136,-75.173849,Burger Joint
19103,19103,39.9513,-75.1741,Philly Power Yoga & Thrive Pilates,39.950504884009646,-75.17455615117717,Yoga Studio
19103,19103,39.9513,-75.1741,sweetgreen,39.9518677,-75.1711748,Salad Place
19103,19103,39.9513,-75.1741,Primo Hoagies,39.95236267887941,-75.17501771450043,Sandwich Place
19103,19103,39.9513,-75.1741,JJ Thai Cuisine,39.952206008345875,-75.1746432595561,Thai Restaurant
19103,19103,39.9513,-75.1741,Revolution Taco,39.95056391867184,-75.17436041024814,Taco Place
19103,19103,39.9513,-75.1741,Wawa,39.95343581037899,-75.17278756935985,Convenience Store
19103,19103,39.9513,-75.1741,The Love.,39.95077944503111,-75.17090857028961,New American Restaurant
19103,19103,39.9513,-75.1741,Rittenhouse Square,39.949366840520625,-75.17189025878906,Plaza
19103,19103,39.9513,-75.1741,Jane G's,39.952037210126434,-75.17334800175679,Chinese Restaurant
19103,19103,39.9513,-75.1741,The Rittenhouse Hotel,39.9498658,-75.1733916,Hotel
19103,19103,39.9513,-75.1741,Machi Sushi,39.94997897040319,-75.17384924645701,Sushi Restaurant
19103,19103,39.9513,-75.1741,The Dandelion,39.951038522168545,-75.17068929970264,English Restaurant
19103,19103,39.9513,-75.1741,Tria,39.9509483,-75.1704197,Wine Bar
19103,19103,39.9513,-75.1741,Cleavers,39.951406335471404,-75.17040740124354,American Restaurant
19103,19103,39.9513,-75.1741,HipCityVeg,39.95080411908646,-75.17037481069565,Vegetarian / Vegan Restaurant
19103,19103,39.9513,-75.1741,Joe,39.950185030077584,-75.17135270453714,Coffee Shop
19103,19103,39.9513,-75.1741,Di Bruno Bros.,39.95151941013989,-75.17000543126943,Gourmet Shop
19103,19103,39.9513,-75.1741,Anthropologie,39.95027306919141,-75.17073185163828,Women's Store
19103,19103,39.9513,-75.1741,Barnes & Noble,39.95009909949951,-75.17096063613405,Bookstore
19103,19103,39.9513,-75.1741,Monde Market,39.951885,-75.175705,Deli / Bodega
19103,19103,39.9513,-75.1741,Bar Bombón,39.95066488333507,-75.17056418542035,Latin American Restaurant
19103,19103,39.9513,-75.1741,Spread Bagelry,39.94858431883051,-75.17436121491161,Bagel Shop
19103,19103,39.9513,-75.1741,Rouge,39.94986541543968,-75.17098499210871,Seafood Restaurant
19103,19103,39.9513,-75.1741,The Bakeshop on 20th,39.94841762297631,-75.17428218490667,Bakery
19103,19103,39.9513,-75.1741,European Wax Center,39.95187715166106,-75.17034799751033,Health & Beauty Service
19103,19103,39.9513,-75.1741,COOK,39.94900071604129,-75.17411604629068,Food
19103,19103,39.9513,-75.1741,Parc,39.9491724,-75.1707273,French Restaurant
19103,19103,39.9513,-75.1741,a.kitchen,39.95055944804313,-75.17063528142155,New American Restaurant
19103,19103,39.9513,-75.1741,a.bar,39.95018,-75.170581,American Restaurant
19103,19103,39.9513,-75.1741,The Rittenhouse Spa And Club - Hair By Paul Labrecque,39.94975765086555,-75.17303379564967,Spa
19103,19103,39.9513,-75.1741,Rosy's Taco Bar,39.95110946130918,-75.17851029130975,Taco Place
19103,19103,39.9513,-75.1741,Day By Day,39.95165717933954,-75.1756397694644,Diner
19103,19103,39.9513,-75.1741,Starbucks,39.95335453,-75.1730728,Coffee Shop
19103,19103,39.9513,-75.1741,FriSatSun,39.94902712255578,-75.1760414732381,American Restaurant
19103,19103,39.9513,-75.1741,Devon Seafood Grill,39.94949,-75.170665,Seafood Restaurant
19103,19103,39.9513,-75.1741,Rittenhouse Square Fountain,39.949612782272084,-75.17190347374641,Fountain
19103,19103,39.9513,-75.1741,Joseph Fox Bookshop,39.950635,-75.169811,Bookstore
19103,19103,39.9513,-75.1741,Barclay Prime,39.9487096,-75.1708743,Steakhouse
19103,19103,39.9513,-75.1741,Metropolitan Bakery,39.94826131246974,-75.17269439325129,Bakery
19103,19103,39.9513,-75.1741,Rittenhouse Square Farmers' Market,39.95003227278748,-75.1709590501161,Farmers Market
19103,19103,39.9513,-75.1741,Gran Caffe L'Aquila,39.951727725547904,-75.16939016959759,Italian Restaurant
19103,19103,39.9513,-75.1741,The Continental Mid-Town,39.951863038908336,-75.17046064138412,New American Restaurant
19103,19103,39.9513,-75.1741,Metropolitan Cafe,39.9481790968379,-75.17270583406945,Café
19103,19103,39.9513,-75.1741,Tiffany & Co.,39.950287,-75.169736,Jewelry Store
19103,19103,39.9513,-75.1741,The Corner Foodery,39.95067653780198,-75.16934961204652,Deli / Bodega
19103,19103,39.9513,-75.1741,Trader Joe's,39.954515477766584,-75.17600124570828,Grocery Store
19103,19103,39.9513,-75.1741,Caffe Casta Diva,39.94969025065493,-75.17395924809335,Italian Restaurant
19103,19103,39.9513,-75.1741,Old Nelson Food Company,39.95212990211835,-75.17362024829075,Deli / Bodega
19103,19103,39.9513,-75.1741,Rittenhouse Nails,39.94846816810137,-75.17425646946282,Cosmetics Shop
19103,19103,39.9513,-75.1741,Fine Wine & Good Spirits,39.953769723542244,-75.17445454684902,Liquor Store
19103,19103,39.9513,-75.1741,Twenty Manning Grill,39.948556972513444,-75.17422496890326,American Restaurant
19103,19103,39.9513,-75.1741,Maxx's Produce,39.94867107356731,-75.17420815004068,Grocery Store
19103,19103,39.9513,-75.1741,Luke's Lobster,39.950642282606665,-75.16894713014693,Seafood Restaurant
19103,19103,39.9513,-75.1741,Rosenbach Museum & Library,39.94740780732953,-75.17502174706513,Museum
19103,19103,39.9513,-75.1741,Carlo's Bake Shop,39.9508807579247,-75.17564581496515,Bakery
19103,19103,39.9513,-75.1741,Kimpton Hotel Palomar Philadelphia,39.950809,-75.168642,Hotel
19103,19103,39.9513,-75.1741,Via Locusta,39.9489379,-75.1702705,Italian Restaurant
19103,19103,39.9513,-75.1741,Sofitel Philadelphia,39.950907,-75.169482,Hotel
19103,19103,39.9513,-75.1741,Sonesta Philadelphia Rittenhouse Square,39.9528337,-75.1703455,Hotel
19103,19103,39.9513,-75.1741,Marathon on the Square,39.9480845181791,-75.17272787624196,American Restaurant
19103,19103,39.9513,-75.1741,Tsuki Sushi,39.95096677234398,-75.17717775450005,Sushi Restaurant
19103,19103,39.9513,-75.1741,Pietro’s Coal Oven Pizzeria,39.95003192012898,-75.16993200713985,Pizza Place
19103,19103,39.9513,-75.1741,Salon Vanity by Edmondo Blando,39.95016645243074,-75.1689969222126,Salon / Barbershop
19103,19103,39.9513,-75.1741,Locust Deli,39.949833878267896,-75.17594444538844,Deli / Bodega
19103,19103,39.9513,-75.1741,Dizengoff,39.95071550302768,-75.16836116134685,Israeli Restaurant
19103,19103,39.9513,-75.1741,Philly Power Yoga,39.95029302759521,-75.17451370234707,Yoga Studio
19103,19103,39.9513,-75.1741,Davio's Philadelphia,39.95135124950887,-75.16875702360278,Italian Restaurant
19103,19103,39.9513,-75.1741,Liberty Bar & Grill,39.95403850341168,-75.1769271717087,Pub
19103,19103,39.9513,-75.1741,CAVA,39.9518087,-75.1692367,Mediterranean Restaurant
19103,19103,39.9513,-75.1741,Curtis Institute Of Music,39.94890431053932,-75.17062711706473,Music Venue
19103,19103,39.9513,-75.1741,Athleta,39.949888,-75.170308,Women's Store
19103,19103,39.9513,-75.1741,Paris Baguette,39.951717,-75.1694,Bakery
19103,19103,39.9513,-75.1741,Alma De Cuba,39.9499835,-75.1685472,Cuban Restaurant
19103,19103,39.9513,-75.1741,Philadelphia Art Alliance,39.948280314110804,-75.17089855209505,Art Gallery
19103,19103,39.9513,-75.1741,Trattoria Carina,39.94889,-75.17794,Italian Restaurant
19103,19103,39.9513,-75.1741,CVS Pharmacy,39.953591916238054,-75.1731037755675,Pharmacy
19103,19103,39.9513,-75.1741,Bluestone Lane,39.94897046841233,-75.16956977088739,Café
19103,19103,39.9513,-75.1741,Bluemercury,39.95002679182725,-75.16940606498447,Cosmetics Shop
19103,19103,39.9513,-75.1741,Miel Patisserie,39.94964226398159,-75.1690060385394,Bakery
19103,19103,39.9513,-75.1741,lululemon athletica,39.949934353261945,-75.17017766833305,Clothing Store
19103,19103,39.9513,-75.1741,Spice Finch,39.9492472507352,-75.16906783720802,Mediterranean Restaurant
19103,19103,39.9513,-75.1741,Madewell,39.949924757695946,-75.17002411186695,Women's Store
19103,19103,39.9513,-75.1741,Rittenhouse 1715,39.948317973156385,-75.17014698454426,Hotel
19103,19103,39.9513,-75.1741,Ambrosia Ristorante BYOB,39.94998,-75.17965,Italian Restaurant
19103,19103,39.9513,-75.1741,Food & Friends,39.94825873441517,-75.17428971844652,Grocery Store
19103,19103,39.9513,-75.1741,Capital One 360 Café,39.94991976516422,-75.16899160571018,Café
19103,19103,39.9513,-75.1741,Harper’s Garden,39.9523973,-75.16989699999999,Bar
19103,19103,39.9513,-75.1741,Audrey Claire,39.94823534485064,-75.17434972628308,New American Restaurant
19104,19104,39.9597,-75.2024,Quality Taste Jamaican Restaurant,39.96313,-75.20269499999999,Caribbean Restaurant
19104,19104,39.9597,-75.2024,Redcap's Corner,39.961315,-75.199243,Toy / Game Store
19104,19104,39.9597,-75.2024,Golden Tea House,39.96048356389921,-75.20211782944303,Piano Bar
19104,19104,39.9597,-75.2024,Dim Sum House,39.95573081701866,-75.20180941375598,Chinese Restaurant
19104,19104,39.9597,-75.2024,New Style Pizzeria,39.9557744404524,-75.20360863342873,Pizza Place
19104,19104,39.9597,-75.2024,New Delhi Indian Restaurant,39.95560933117067,-75.20249279326167,Indian Restaurant
19104,19104,39.9597,-75.2024,Natalie's,39.95727410717917,-75.20213712887652,Lounge
19104,19104,39.9597,-75.2024,Winterfell,39.95628390364993,-75.20214517077738,Ice Cream Shop
19104,19104,39.9597,-75.2024,Pattaya Grill,39.95557570953514,-75.20261566915768,Thai Restaurant
19104,19104,39.9597,-75.2024,Karma Studios,39.95653437285293,-75.20607975289523,Yoga Studio
19104,19104,39.9597,-75.2024,Distrito,39.95576817111351,-75.20208893353745,Tapas Restaurant
19104,19104,39.9597,-75.2024,Ronald McDonald House,39.95582990942174,-75.20103917848049,Boarding House
19104,19104,39.9597,-75.2024,First District Plaza,39.956712791786444,-75.1984331665503,Office
19104,19104,39.9597,-75.2024,Jollie's West,39.95998591757877,-75.19691144084469,Hookah Bar
19104,19104,39.9597,-75.2024,Mizu Sushi,39.95531071957044,-75.20237150375833,Sushi Restaurant
19104,19104,39.9597,-75.2024,Cleopatra Cafe,39.95627105322236,-75.20616549288937,Hookah Bar
19104,19104,39.9597,-75.2024,Green Line Cafe,39.9563201904844,-75.2021086109988,Café
19104,19104,39.9597,-75.2024,FRESH DONUTS,39.96216759565701,-75.19931254967717,Bakery
19104,19104,39.9597,-75.2024,Rite Aid,39.9579669,-75.2043343,Pharmacy
19104,19104,39.9597,-75.2024,Nancy Le's Nails,39.957164319492094,-75.20267344944669,Cosmetics Shop
19104,19104,39.9597,-75.2024,Boston Market,39.9556727,-75.2002617,American Restaurant
19104,19104,39.9597,-75.2024,Spring Chinese Restaurant,39.96016037561025,-75.19679092706006,Chinese Restaurant
19104,19104,39.9597,-75.2024,PPMC Cafeteria,39.95873859531968,-75.19764735107675,Cafeteria
19104,19104,39.9597,-75.2024,10 Trolley,39.958927154541016,-75.19734191894531,Light Rail Station
19104,19104,39.9597,-75.2024,Powelton Avenue & North 38th Street,39.959570087934615,-75.19712008580905,Intersection
19106,19106,39.9474,-75.1473,Ritz 5 Movies,39.946776574831354,-75.1451368878758,Indie Movie Theater
19106,19106,39.9474,-75.1473,Zahav,39.946336958922934,-75.14506448469714,Israeli Restaurant
19106,19106,39.9474,-75.1473,Buddakan,39.9489186,-75.1471667,Asian Restaurant
19106,19106,39.9474,-75.1473,Museum of the American Revolution,39.948393445715396,-75.14602170944198,History Museum
19106,19106,39.9474,-75.1473,Renaissance Philadelphia Downtown Hotel,39.94905444711862,-75.14766101891377,Hotel
19106,19106,39.9474,-75.1473,Kimpton Hotel Monaco Philadelphia,39.949351,-75.148629,Hotel
19106,19106,39.9474,-75.1473,Amada,39.9484697032236,-75.14490021521738,Tapas Restaurant
19106,19106,39.9474,-75.1473,European Republic,39.94848100323117,-75.14471550531007,Modern European Restaurant
19106,19106,39.9474,-75.1473,Menagerie Coffee,39.94969719397729,-75.14579842782418,Coffee Shop
19106,19106,39.9474,-75.1473,Independence Hall,39.94887194844288,-75.1500258334745,Historic Site
19106,19106,39.9474,-75.1473,Independence National Historical Park Living History Center,39.94823570912318,-75.14782567781987,Museum
19106,19106,39.9474,-75.1473,Select Shop 215,39.9490542550916,-75.14595761740561,Gift Shop
19106,19106,39.9474,-75.1473,Khyber Pass Pub,39.94864508904025,-75.14408094779499,Gastropub
19106,19106,39.9474,-75.1473,Royal Boucherie,39.94867826918429,-75.14408512484212,French Restaurant
19106,19106,39.9474,-75.1473,The Olde Bar,39.946897854107426,-75.14386180315944,Cocktail Bar
19106,19106,39.9474,-75.1473,Positano Coast,39.946803446288506,-75.14494694530335,Italian Restaurant
19106,19106,39.9474,-75.1473,Sassafras,39.948742859525034,-75.14403822271431,Bar
19106,19106,39.9474,-75.1473,Han Dynasty,39.94845633567079,-75.14381888707953,Chinese Restaurant
19106,19106,39.9474,-75.1473,"Merchants Exchange Building, National Park Service",39.94726668975198,-75.14607585224188,Historic Site
19106,19106,39.9474,-75.1473,Old City Beer Garden,39.94979951055701,-75.14533269552835,Beer Garden
19106,19106,39.9474,-75.1473,National Museum of American Jewish History,39.95055953631119,-75.14847232271671,History Museum
19106,19106,39.9474,-75.1473,Glory Beer Bar & Kitchen,39.94821853469077,-75.1435843403267,Beer Bar
19106,19106,39.9474,-75.1473,Fork,39.95013923027307,-75.14606964857525,New American Restaurant
19106,19106,39.9474,-75.1473,Second Bank of the United States,39.94897343077689,-75.14842238461759,Art Museum
19106,19106,39.9474,-75.1473,Washington Square,39.947262175870776,-75.15203271759101,Park
19106,19106,39.9474,-75.1473,Liberty Bell Center,39.949883419228826,-75.15019143894963,Historic Site
19106,19106,39.9474,-75.1473,The Plough and the Stars,39.948703598829866,-75.14403628820482,Pub
19106,19106,39.9474,-75.1473,Down Town Club,39.94879073315842,-75.15096348359125,Restaurant
19106,19106,39.9474,-75.1473,Karma Restaurant & Bar,39.94997978369333,-75.14561380153687,Indian Restaurant
19106,19106,39.9474,-75.1473,Independence National Historical Park,39.95066565989744,-75.14978669679462,National Park
19106,19106,39.9474,-75.1473,Benjamin Franklin Museum,39.94999267520595,-75.14653477671965,History Museum
19106,19106,39.9474,-75.1473,Franklin Court Printing Office,39.95010198549655,-75.14662337722055,History Museum
19106,19106,39.9474,-75.1473,Congress Hall,39.94900083342916,-75.15065252780914,Historic Site
19106,19106,39.9474,-75.1473,Terme Di Aroma,39.951145114654764,-75.14570070719765,Spa
19106,19106,39.9474,-75.1473,The Philadelphia Korean War Memorial At Penn's Landing,39.944947757457015,-75.14346326484629,History Museum
19106,19106,39.9474,-75.1473,common wealth,39.950284720600514,-75.14640162764312,Gastropub
19106,19106,39.9474,-75.1473,The Franklin Fountain,39.949671,-75.142923,Ice Cream Shop
19106,19106,39.9474,-75.1473,Historic Philadelphia Center,39.94927303577654,-75.15049356973924,History Museum
19106,19106,39.9474,-75.1473,National Mechanics,39.949461931152875,-75.14587026253533,Bar
19106,19106,39.9474,-75.1473,18th Century Garden,39.94732171169738,-75.14747155243279,Garden
19106,19106,39.9474,-75.1473,Harry's Smoke Shop,39.95064365742145,-75.14558981988263,Smoke Shop
19106,19106,39.9474,-75.1473,Sonny's Famous Steaks,39.94981189377276,-75.14480977296671,Sandwich Place
19106,19106,39.9474,-75.1473,Red Owl Tavern,39.949215533353254,-75.14884338544107,New American Restaurant
19106,19106,39.9474,-75.1473,Optimal Sport Health Club - Curtis Center Gym,39.947769489461294,-75.15148213843308,Gym / Fitness Center
19106,19106,39.9474,-75.1473,Cuba Libre Restaurant & Rum Bar - Philadelphia,39.94954830068216,-75.14388136731696,Cuban Restaurant
19106,19106,39.9474,-75.1473,Shane Confectionery,39.94963729567151,-75.14270358322631,Candy Store
19106,19106,39.9474,-75.1473,Independence Beer Garden,39.950323,-75.150707,Beer Garden
19106,19106,39.9474,-75.1473,Happily Ever After,39.95003727040843,-75.14486913123355,Frozen Yogurt Shop
19106,19106,39.9474,-75.1473,Tomb Of The Unknown Soldier,39.947070880655005,-75.15256089174498,Sculpture Garden
19106,19106,39.9474,-75.1473,Vista Peru,39.949447,-75.14424100000001,Peruvian Restaurant
19106,19106,39.9474,-75.1473,Marmont Steakhouse and Bar,39.95000259457341,-75.14461046596524,Cocktail Bar
19106,19106,39.9474,-75.1473,Old City Hall,39.94891117665881,-75.14927398264423,History Museum
19106,19106,39.9474,-75.1473,Three Bears Park,39.94418558068886,-75.14793208065981,Playground
19106,19106,39.9474,-75.1473,La Colombe Torrefaction,39.95056267980895,-75.15075758821155,Coffee Shop
19106,19106,39.9474,-75.1473,Vagabond,39.951358682769516,-75.14541837611321,Boutique
19106,19106,39.9474,-75.1473,Ritz East,39.94740489524062,-75.14323512522098,Movie Theater
19106,19106,39.9474,-75.1473,Powel House,39.94575884163079,-75.14701858056392,History Museum
19106,19106,39.9474,-75.1473,Kink Shoppe,39.94980273683009,-75.1432283632334,Adult Boutique
19106,19106,39.9474,-75.1473,Nick's Roast Beef of Old City,39.94948368094994,-75.14391300243228,Sandwich Place
19106,19106,39.9474,-75.1473,Spasso Italian Grill,39.94870039431784,-75.14251769263223,Italian Restaurant
19106,19106,39.9474,-75.1473,The Book Trader,39.95019139590127,-75.14373857525376,Bookstore
19106,19106,39.9474,-75.1473,Independence Visitor Center,39.951069364619535,-75.15008926391602,Tourist Information Center
19106,19106,39.9474,-75.1473,Lore's Chocolates,39.949752096683035,-75.15229636638348,Chocolate Shop
19106,19106,39.9474,-75.1473,P.J. Clarke’s,39.947859155048334,-75.15110793082944,American Restaurant
19106,19106,39.9474,-75.1473,Wister BYOB,39.950839073983005,-75.14577627182007,American Restaurant
19106,19106,39.9474,-75.1473,The Irish Memorial,39.94785370668194,-75.14200522344004,Outdoor Sculpture
19106,19106,39.9474,-75.1473,Philadelphia Sports Clubs,39.94573,-75.150099,Gym / Fitness Center
19106,19106,39.9474,-75.1473,Lithe Method Old City,39.95150398052093,-75.14498671755926,Gym
19106,19106,39.9474,-75.1473,President's House,39.95051639644181,-75.15010641620346,Historic Site
19106,19106,39.9474,-75.1473,Philadelphia Sightseeing Tour,39.950008181776376,-75.14901874250089,Historic Site
19106,19106,39.9474,-75.1473,Jones,39.9493144,-75.1525254,Southern / Soul Food Restaurant
19106,19106,39.9474,-75.1473,Franklin Ice Cream Bar,39.949545646413455,-75.14278409856416,Ice Cream Shop
19106,19106,39.9474,-75.1473,LaScala's,39.94951890746545,-75.15218105230346,Italian Restaurant
19106,19106,39.9474,-75.1473,Society Hill Towers,39.94540704157716,-75.1444508438191,Residential Building (Apartment / Condo)
19106,19106,39.9474,-75.1473,Sweat Fitness,39.95151380104699,-75.14496110533972,Gym
19106,19106,39.9474,-75.1473,Old Nelson Food Company,39.94956438690558,-75.15231504175792,Deli / Bodega
19106,19106,39.9474,-75.1473,Signer Courtyard,39.948907403580684,-75.14899924032741,Park
19106,19106,39.9474,-75.1473,Independence National Park - Liberty Theater,39.95092822790192,-75.15025038504409,History Museum
19106,19106,39.9474,-75.1473,Marriott Old City,39.946343,-75.143827,Hotel
19106,19106,39.9474,-75.1473,Big Bus Tours,39.95079805715161,-75.1488402289145,Tour Provider
19106,19106,39.9474,-75.1473,The Victoria Freehouse,39.949356563095705,-75.1421255369775,Pub
19106,19106,39.9474,-75.1473,Luigi's Pizza Fresca,39.94946557231776,-75.15247935188407,Pizza Place
19106,19106,39.9474,-75.1473,Athenaeum of Philadelphia,39.946974485596556,-75.15134149486583,Historic Site
19106,19106,39.9474,-75.1473,La Famiglia,39.94939309989267,-75.14210673106295,Italian Restaurant
19106,19106,39.9474,-75.1473,Wawa,39.94924957989283,-75.15112155051266,Convenience Store
19106,19106,39.9474,-75.1473,Dairy Queen,39.94950460672753,-75.15126675367355,Ice Cream Shop
19106,19106,39.9474,-75.1473,Thaddeus Kosciuszko National Memorial,39.94338792544729,-75.14720414496655,Memorial Site
19106,19106,39.9474,-75.1473,Bridgette Mayer Gallery,39.948143,-75.153036,Art Gallery
19106,19106,39.9474,-75.1473,Sheraton Philadelphia Society Hill Hotel,39.9462918,-75.1434736,Hotel
19106,19106,39.9474,-75.1473,Uzu,39.949786649253284,-75.14260546264143,Sushi Restaurant
19106,19106,39.9474,-75.1473,CVS pharmacy,39.944458,-75.150277,Pharmacy
19106,19106,39.9474,-75.1473,Wells Fargo,39.94324830181396,-75.14541752636433,Bank
19106,19106,39.9474,-75.1473,ACME Markets,39.9443406,-75.1498865,Supermarket
19106,19106,39.9474,-75.1473,Caraland,39.945846,-75.151371,Health & Beauty Service
19106,19106,39.9474,-75.1473,Chroma Hair Gallery,39.949487,-75.142726,Cosmetics Shop
19106,19106,39.9474,-75.1473,Philly’s Gourmet Steaks,39.949487,-75.142726,Sandwich Place
19107,19107,39.9487,-75.1593,Middle Child,39.947171597366605,-75.15945424019003,Sandwich Place
19107,19107,39.9487,-75.1593,Vedge,39.94791087997688,-75.16149563861157,Vegetarian / Vegan Restaurant
19107,19107,39.9487,-75.1593,Masala Kitchen : Kati Rolls & Platters,39.94899037353924,-75.16101962283194,Indian Restaurant
19107,19107,39.9487,-75.1593,sweetgreen,39.94832076167723,-75.15701806486913,Salad Place
19107,19107,39.9487,-75.1593,Caribou Cafe,39.94886601581022,-75.16033093532877,Gastropub
19107,19107,39.9487,-75.1593,Destination Dogs,39.948809103523466,-75.15970015904291,Hot Dog Joint
19107,19107,39.9487,-75.1593,Bareburger,39.9488765,-75.1594884,Burger Joint
19107,19107,39.9487,-75.1593,Strangelove's,39.94810652500849,-75.15921114232788,Bar
19107,19107,39.9487,-75.1593,Xiandu Thai Fusion,39.94889301751464,-75.16001107882347,Thai Restaurant
19107,19107,39.9487,-75.1593,Primo Hoagies,39.94921618698144,-75.15905223327536,Sandwich Place
19107,19107,39.9487,-75.1593,El Vez,39.94975516439121,-75.1619030850894,Mexican Restaurant
19107,19107,39.9487,-75.1593,Rice & Mix,39.9489910436543,-75.16071199575383,Korean Restaurant
19107,19107,39.9487,-75.1593,Little Nonna's,39.94796392396066,-75.16198817025744,Italian Restaurant
19107,19107,39.9487,-75.1593,Modern Eye,39.94905498093578,-75.16210420407685,Optical Shop
19107,19107,39.9487,-75.1593,Charlie Was A Sinner,39.949493,-75.16179,Vegetarian / Vegan Restaurant
19107,19107,39.9487,-75.1593,MOM's Organic Market,39.9509176085605,-75.15881525621514,Organic Grocery
19107,19107,39.9487,-75.1593,GreenStreet Coffee Roasters,39.946404,-75.159609,Coffee Shop
19107,19107,39.9487,-75.1593,Indeblue,39.94847864242782,-75.16221921405011,Indian Restaurant
19107,19107,39.9487,-75.1593,Unite Fitness,39.94985567564612,-75.16030324637255,Gym
19107,19107,39.9487,-75.1593,Tria,39.9466238,-75.1609139,Wine Bar
19107,19107,39.9487,-75.1593,Barbuzzo Mediterranean Kitchen & Bar,39.9499825199725,-75.16198676035361,Mediterranean Restaurant
19107,19107,39.9487,-75.1593,Double Knot,39.9496993,-75.1621725,Bar
19107,19107,39.9487,-75.1593,Sampan,39.9495449,-75.1622095,Asian Restaurant
19107,19107,39.9487,-75.1593,Bud & Marilyn's,39.947792141419676,-75.16225657280376,Comfort Food Restaurant
19107,19107,39.9487,-75.1593,Tredici Enoteca,39.94982216208545,-75.16203397421101,Mediterranean Restaurant
19107,19107,39.9487,-75.1593,Pitruco Mobile Wood-Fired Pizza,39.95089873516631,-75.1590556011661,Food Truck
19107,19107,39.9487,-75.1593,rikumo,39.94897785597602,-75.16143517668877,Gift Shop
19107,19107,39.9487,-75.1593,Zavino Wine Bar & Pizzeria,39.94984869564621,-75.16202952807518,Wine Bar
19107,19107,39.9487,-75.1593,MilkBoy Philadelphia,39.950054498084036,-75.15862724344673,Music Venue
19107,19107,39.9487,-75.1593,Rossi's Hair Studio,39.94839096069336,-75.16129302978516,Cosmetics Shop
19107,19107,39.9487,-75.1593,Tavern On Camac,39.94729492117529,-75.1616352765001,Gay Bar
19107,19107,39.9487,-75.1593,Green Eggs Café,39.94822970656336,-75.1622783933002,Breakfast Spot
19107,19107,39.9487,-75.1593,Nomad Pizza,39.94808252420003,-75.16253618569496,Pizza Place
19107,19107,39.9487,-75.1593,Di Bruno Bros.,39.94914816317275,-75.15558693716994,Gourmet Shop
19107,19107,39.9487,-75.1593,Insomnia Cookies,39.949524355045426,-75.16206743442534,Bakery
19107,19107,39.9487,-75.1593,Open House,39.95016879297861,-75.16192980664779,Furniture / Home Store
19107,19107,39.9487,-75.1593,Finn McCools Ale House,39.94969754680977,-75.16050679428668,Bar
19107,19107,39.9487,-75.1593,Vintage Wine Bar & Bistro,39.94955623318708,-75.16169952039661,Wine Bar
19107,19107,39.9487,-75.1593,Walnut Street Theatre,39.94855258990082,-75.15550363504042,Theater
19107,19107,39.9487,-75.1593,Mitchell & Ness,39.95084714652356,-75.16011210172732,Clothing Store
19107,19107,39.9487,-75.1593,Bike Stop,39.948385489198266,-75.16027500167795,Gay Bar
19107,19107,39.9487,-75.1593,Cappelli Brothers Cigar Company,39.94827629330537,-75.16228754707883,Hookah Bar
19107,19107,39.9487,-75.1593,Lou Lou Boutique,39.94935465054226,-75.16212231395858,Boutique
19107,19107,39.9487,-75.1593,Porta,39.95048911703575,-75.16099417449871,Pizza Place
19107,19107,39.9487,-75.1593,Chatayee Thai,39.949149,-75.161878,Thai Restaurant
19107,19107,39.9487,-75.1593,Cella Luxuria,39.950232,-75.16099799999999,Furniture / Home Store
19107,19107,39.9487,-75.1593,Fuel,39.949106598496286,-75.16172207062598,Sandwich Place
19107,19107,39.9487,-75.1593,Alexander Inn,39.94632420547768,-75.16105469528985,Hotel
